source;source_entry;date_day;date_month;date_year;actor_id;actor_first_name;actor_surname;status;phase;role
BRGA818;14101615;14;10;1615;6516;Joris;Donckerwolck;tutor;start;painter
BRGA818;3111600A;31;1;1600;6516;Joris;Donckerwolck;master;start;painter
BRGA818;421613;4;2;1613;6211;Philips;De Vadder;master;start;painter
BRGA818;661613B;6;6;1613;6211;Philips;De Vadder;tutor;start;painter
BRGA818;2061606B;20;6;1606;6211;Philips;De Vadder;apprentice;start;painter
BRGA818;421614C;4;2;1614;6920;Jacob;Verberghen;master;start;painter
BRGA818;421614C;4;2;1614;6920;Jacob;Verberghen;apprentice;former;painter
BRGA818;421614E;4;2;1614;6182;Hans;Besoete;master;start;painter
BRGA818;421614E;4;2;1614;6182;Hans;Besoete;apprentice;former;painter
BRGA818;15111605;15;11;1605;6182;Hans;Besoete;apprentice;start;painter
BRGA818;421624;4;2;1624;6513;Gaspar;Picron;apprentice;start;painter
BRGA818;421631B;4;2;1631;6601;Francois;Mossens;tutor;start;painter
BRGA818;781618;7;8;1618;6601;Francois;Mossens;master;start;painter
BRGA818;781618;7;8;1618;6601;Francois;Mossens;apprentice;former;painter
BRGA818;1611644B;16;1;1644;6601;Francois;Mossens;master;;painter
BRGA818;1671626B;16;7;1626;6601;Francois;Mossens;tutor;start;painter
BRGA818;2851620A;28;5;1620;6601;Francois;Mossens;tutor;start;painter
BRGA818;451623;4;5;1623;6538;Peter;Doms;apprentice;start;painter
BRGA818;451623;4;5;1623;6214;Jan;Bouillon;tutor;start;painter
BRGA818;1181609;11;8;1609;6214;Jan;Bouillon;tutor;start;painter
BRGA818;15121606;15;12;1606;6214;Jan;Bouillon;master;start;painter
BRGA818;23111616;23;11;1616;6214;Jan;Bouillon;tutor;start;painter
BRGA818;30111611;30;11;1611;6214;Jan;Bouillon;tutor;start;painter
BRGA818;451628;4;5;1628;6507;Willem;Van Yperseel;tutor;start;painter
BRGA818;2761624A;27;6;1624;6507;Willem;Van Yperseel;master;start;painter
BRGA818;2761624A;27;6;1624;6507;Willem;Van Yperseel;apprentice;former;painter
BRGA818;451667;4;5;1667;5391;Jan;Caffmeyer;apprentice;start;glazier
BRGA818;1271676;12;7;1676;5391;Jan;Caffmeyer;master;start;glazier
BRGA818;451681A;4;5;1681;5336;Nicolaes;Van den Schilde;master;start;glazier
BRGA818;10111668;10;11;1668;5336;Nicolaes;Van den Schilde;apprentice;start;glazier
BRGA818;2851683;28;5;1683;5336;Nicolaes;Van den Schilde;tutor;start;glazier
BRGA818;451681B;4;5;1681;5337;Peter;Hendrickx;apprentice;start;painter
BRGA818;451682;4;5;1682;5545;Johannes Francois;Le Fils;master;start;painter
BRGA818;461620;4;6;1620;2903;Jan Baptist;Piscador;apprentice;start;goldsmith
BRGA818;1231641E;12;3;1641;2903;Jan Baptist;Piscador;master;start;goldsmith
BRGA818;461620;4;6;1620;2905;Alexander;Bert;tutor;start;goldsmith
BRGA818;1231641E;12;3;1641;2905;Alexander;Bert;tutor;former;goldsmith
BRGA818;481693;4;8;1693;5723;Gaspar;Van Noye;apprentice;start;painter
BRGA818;491614;4;9;1614;6889;Lieven;Van den Bosch;apprentice;start;glazier
BRGA818;491624;4;9;1624;6497;Johannes;Keelpachter;apprentice;start;painter
BRGA818;491624;4;9;1624;6499;[widow of] Roeland;Heussewiel;tutor;start;painter
BRGA818;4101663;4;10;1663;5641;Jan Carel;Van Bremt;master;start;painter
BRGA818;4101663;4;10;1663;5641;Jan Carel;Van Bremt;apprentice;former;painter
BRGA818;511619;5;1;1619;6646;Francois;Van der Plas;master;start;painter
BRGA818;2831610;28;3;1610;6646;Francois;Van der Plas;apprentice;start;painter
BRGA818;511676;5;1;1676;5396;Jan Baptist;Maes;apprentice;start;goldsmith
BRGA818;521608;5;2;1608;6316;Hans;Van Asbrock;master;start;goldsmith
BRGA818;521608;5;2;1608;6316;Hans;Van Asbrock;apprentice;former;goldsmith
BRGA818;521629A;5;2;1629;6283;Antoon;Steps;apprentice;start;painter
BRGA818;521629B;5;2;1629;6287;Abraham;Sdrooghen;apprentice;start;goldsmith
BRGA818;521629B;5;2;1629;6289;Jan;Van Waelant;tutor;start;goldsmith
BRGA818;521629C;5;2;1629;6024;Jacques;Faydherbe;tutor;start;painter
BRGA818;611640B;6;1;1640;6024;Jacques;Faydherbe;tutor;start;painter
BRGA818;871640C;8;7;1640;6024;Jacques;Faydherbe;tutor;start;painter
BRGA818;971621;9;7;1621;6024;Jacques;Faydherbe;tutor;start;painter
BRGA818;1071640;10;7;1640;6024;Jacques;Faydherbe;tutor;start;painter
BRGA818;1231641C;12;3;1641;6024;Jacques;Faydherbe;tutor;former;painter
BRGA818;15121601;15;12;1601;6024;Jacques;Faydherbe;apprentice;start;painter
BRGA818;17111647;17;11;1647;6024;Jacques;Faydherbe;tutor;start;painter
BRGA818;2451638;24;5;1638;6024;Jacques;Faydherbe;tutor;start;painter
BRGA818;2761624A;27;6;1624;6024;Jacques;Faydherbe;tutor;former;painter
BRGA818;2761631;27;6;1631;6024;Jacques;Faydherbe;tutor;start;painter
BRGA818;2911636B;29;1;1636;6024;Jacques;Faydherbe;tutor;start;painter
BRGA818;521630;5;2;1630;6218;Arnold;Van Overstraeten;apprentice;start;painter
BRGA818;521630;5;2;1630;2818;Peter;Busset;tutor;start;painter
BRGA818;881624;8;8;1624;2818;Peter;Busset;master;start;painter
BRGA818;881624;8;8;1624;2818;Peter;Busset;apprentice;former;painter
BRGA818;9121639;9;12;1639;2818;Peter;Busset;tutor;start;painter
BRGA818;2061626A;20;6;1626;2818;Peter;Busset;tutor;start;painter
BRGA818;2281644C;22;8;1644;2818;Peter;Busset;tutor;former;painter
BRGA818;2481631A;24;8;1631;2818;Peter;Busset;tutor;start;painter
BRGA818;541619A;5;4;1619;6633;Claude;Rosel;apprentice;start;painter
BRGA818;541619A;5;4;1619;6575;Michiel;Van Werckhoven;tutor;start;painter
BRGA818;16101615A;16;10;1615;6575;Michiel;Van Werckhoven;tutor;start;painter
BRGA818;16101615B;16;10;1615;6575;Michiel;Van Werckhoven;master;start;painter
BRGA818;2411622;24;1;1622;6575;Michiel;Van Werckhoven;tutor;start;painter
BRGA818;2631619;26;3;1619;6575;Michiel;Van Werckhoven;tutor;start;painter
BRGA818;541619B;5;4;1619;6649;Germeyn;Somers;apprentice;start;painter
BRGA818;541623;5;4;1623;6089;Servaes;Coels;tutor;start;painter
BRGA818;12101613B;12;10;1613;6089;Servaes;Coels;tutor;start;painter
BRGA818;12111620;12;11;1620;6089;Servaes;Coels;tutor;former;painter
BRGA818;1591610;15;9;1610;6089;Servaes;Coels;tutor;start;painter
BRGA818;1961603;19;6;1603;6089;Servaes;Coels;tutor;start;painter
BRGA818;23101625B;23;10;1625;6089;Servaes;Coels;tutor;former;painter
BRGA818;2581625;25;8;1625;6089;Servaes;Coels;tutor;start;painter
BRGA818;2671606;26;7;1606;6089;Servaes;Coels;tutor;start;painter
BRGA818;3041620;30;4;1620;6089;Servaes;Coels;tutor;start;painter
BRGA818;551678;5;5;1678;5386;Andries;Broeckmans;apprentice;start;painter
BRGA818;2261685;22;6;1685;5386;Andries;Broeckmans;master;start;painter
BRGA818;561620;5;6;1620;2869;Elias;Geeraerts;tutor;start;glazier
BRGA818;571640A;5;7;1640;2869;Elias;Geeraerts;master;;glazier
BRGA818;26111611C;26;11;1611;2869;Elias;Geeraerts;tutor;start;glazier
BRGA818;2711611;27;1;1611;2869;Elias;Geeraerts;master's son;start;glazier
BRGA818;561626;5;6;1626;6423;Peter;Cempen;apprentice;start;glazier
BRGA818;561640;5;6;1640;2861;Jacob;Van den Dries;apprentice;start;painter
BRGA818;17121657B;17;12;1657;2861;Jacob;Van den Dries;master;start;painter
BRGA818;17121657B;17;12;1657;2861;Jacob;Van den Dries;apprentice;former;painter
BRGA818;561640;5;6;1640;2822;Jan;Van Daele;tutor;start;painter
BRGA818;611640B;6;1;1640;2822;Jan;Van Daele;master;start;painter
BRGA818;611640B;6;1;1640;2822;Jan;Van Daele;apprentice;former;painter
BRGA818;971621;9;7;1621;2822;Jan;Van Daele;apprentice;start;painter
BRGA818;17121657B;17;12;1657;2822;Jan;Van Daele;tutor;former;painter
BRGA818;1861644C;18;6;1644;2822;Jan;Van Daele;tutor;start;painter
BRGA818;3061648A;30;6;1648;2822;Jan;Van Daele;tutor;start;painter
BRGA818;561662;5;6;1662;5659;Jan;Van der Bruggen;apprentice;start;painter
BRGA818;2291673;22;9;1673;5659;Jan;Van der Bruggen;master;start;painter
BRGA818;571640A;5;7;1640;2868;Jan;Geeraerts;master's son;start;glazier
BRGA818;1261643A;12;6;1643;2868;Jan;Geeraerts;tutor;start;glazier
BRGA818;3081650C;30;8;1650;2868;Jan;Geeraerts;tutor;start;glazier
BRGA818;581627A;5;8;1627;2812;Leo;Van Heil;master;;painter
BRGA818;581627B;5;8;1627;2812;Leo;Van Heil;master;;painter
BRGA818;7111639;7;11;1639;2812;Leo;Van Heil;tutor;start;painter
BRGA818;1991600;19;9;1600;2812;Leo;Van Heil;master;start;painter
BRGA818;22101643A;22;10;1643;2812;Leo;Van Heil;master;;painter
BRGA818;581648A;5;8;1648;2892;Nicolaes;Artois;tutor;start;painter
BRGA818;10101653;10;10;1653;2892;Nicolaes;Artois;tutor;start;painter
BRGA818;11111640B;11;11;1640;2892;Nicolaes;Artois;master;start;painter
BRGA818;591616A;5;9;1616;6779;Adriaen;Goerries;apprentice;start;glazier
BRGA818;591616B;5;9;1616;6783;Raphael;Van Arssen;apprentice;start;painter
BRGA818;5101611;5;10;1611;6777;Willem;Geeraerts;apprentice;start;glazier
BRGA818;5111620A;5;11;1620;2918;Severyn;De Kegel;tutor;start;painter
BRGA818;661613A;6;6;1613;2918;Severyn;De Kegel;apprentice;start;painter
BRGA818;1211641;12;1;1641;2918;Severyn;De Kegel;tutor;start;painter
BRGA818;1761617;17;6;1617;2918;Severyn;De Kegel;master;start;painter
BRGA818;1761617;17;6;1617;2918;Severyn;De Kegel;apprentice;former;painter
BRGA818;5111620B;5;11;1620;6967;Otto;Van Veen;master;start;painter
BRGA818;6111624;6;11;1624;6967;Otto;Van Veen;tutor;start;painter
BRGA818;5111673;5;11;1673;5444;Huybrecht;Van Waeyenbergh;master's son;start;glazier
BRGA818;10111682;10;11;1682;5444;Huybrecht;Van Waeyenbergh;tutor;start;glazier
BRGA818;621610B;6;2;1610;6643;Hendrick;Rota;apprentice;start;glazier
BRGA818;621610B;6;2;1610;6428;Michiel;Geeraerts;tutor;start;glazier
BRGA818;7121613B;7;12;1613;6428;Michiel;Geeraerts;tutor;start;glazier
BRGA818;1611620;16;1;1620;6428;Michiel;Geeraerts;tutor;former;glazier
BRGA818;1651609;16;5;1609;6428;Michiel;Geeraerts;master's son;start;glazier
BRGA818;621663;6;2;1663;5599;Francois;Thierlinckx;apprentice;start;painter
BRGA818;651662;6;5;1662;5660;Carel Ignatius;Van Eefbergh;apprentice;start;painter
BRGA818;661619;6;6;1619;6502;Jan;De Moralis;tutor;start;painter
BRGA818;1681624;16;8;1624;6502;Jan;De Moralis;tutor;start;painter
BRGA818;2161612;21;6;1612;6502;Jan;De Moralis;tutor;start;painter
BRGA818;26111611A;26;11;1611;6502;Jan;De Moralis;master;start;painter
BRGA818;27101613;27;10;1613;6502;Jan;De Moralis;tutor;start;painter
BRGA818;671661A;6;7;1661;5705;Ambrosius;;apprentice;start;painter
BRGA818;6101621;6;10;1621;6578;Jan Baptist;De Wolf;apprentice;start;painter
BRGA818;6111624;6;11;1624;4223;Romeyn;Sanglier;apprentice;start;painter
BRGA818;731680;7;3;1680;5511;Michiel;Bauwens;master;start;glazier
BRGA818;1961668;19;6;1668;5511;Michiel;Bauwens;apprentice;start;glazier
BRGA818;741638;7;4;1638;2912;Nicolaes;Letaer;master;start;painter
BRGA818;2481631A;24;8;1631;2912;Nicolaes;Letaer;apprentice;start;painter
BRGA818;25101640;25;10;1640;2912;Nicolaes;Letaer;tutor;start;painter
BRGA818;751626;7;5;1626;3195;Godfried;Allaert;tutor;start;painter
BRGA818;9111629;9;11;1629;3195;Godfried;Allaert;tutor;start;painter
BRGA818;1051638;10;5;1638;3195;Godfried;Allaert;tutor;start;painter
BRGA818;1281653C;12;8;1653;3195;Godfried;Allaert;tutor;start;painter
BRGA818;1321610;13;2;1610;3195;Godfried;Allaert;apprentice;start;painter
BRGA818;1871624;18;7;1624;3195;Godfried;Allaert;master;start;painter
BRGA818;1871624;18;7;1624;3195;Godfried;Allaert;apprentice;former;painter
BRGA818;751640B;7;5;1640;2845;Jan;Ringheler;tutor;start;glazier
BRGA818;2261668;22;6;1668;2845;Jan;Ringheler;tutor;start;glazier
BRGA818;2551683;25;5;1683;2845;Jan;Ringheler;tutor;start;glazier
BRGA818;27101638;27;10;1638;2845;Jan;Ringheler;master;start;glazier
BRGA818;751675;7;5;1675;3201;Philips;Reyniers;dean;;glazier
BRGA818;1581653B;15;8;1653;3201;Philips;Reyniers;apprentice;start;glazier
BRGA818;1681681;16;8;1681;3201;Philips;Reyniers;tutor;start;glazier
BRGA818;1961668;19;6;1668;3201;Philips;Reyniers;tutor;start;glazier
BRGA818;2621668;26;2;1668;3201;Philips;Reyniers;master;start;glazier
BRGA818;761607;7;6;1607;6275;Nicolaes;Geraes;apprentice;start;glazier
BRGA818;761607;7;6;1607;6277;Francois;Van Dipeldal;tutor;start;glazier
BRGA818;761661;7;6;1661;5737;Gillis;Sandes;apprentice;start;goldsmith
BRGA818;771631;7;7;1631;6137;Cornelis;Jacobs;master's son;start;glazier
BRGA818;781613A;7;8;1613;6893;Baptist;Eghets;apprentice;start;painter
BRGA818;781613B;7;8;1613;2832;Jan;Doms;apprentice;start;painter
BRGA818;1831640C;18;3;1640;2832;Jan;Doms;tutor;former;painter
BRGA818;1911632;19;1;1632;2832;Jan;Doms;tutor;start;painter
BRGA818;2021625;20;2;1625;2832;Jan;Doms;master;start;painter
BRGA818;2021625;20;2;1625;2832;Jan;Doms;apprentice;former;painter
BRGA818;781613B;7;8;1613;6207;Michiel;Hardies;tutor;start;painter
BRGA818;861606B;8;6;1606;6207;Michiel;Hardies;master;start;painter
BRGA818;1191606;11;9;1606;6207;Michiel;Hardies;tutor;start;painter
BRGA818;2021625;20;2;1625;6207;Michiel;Hardies;tutor;former;painter
BRGA818;3011610;30;1;1610;6207;Michiel;Hardies;tutor;start;painter
BRGA818;781627;7;8;1627;6358;Adam;Ditman;tutor;start;painter
BRGA818;10101609;10;10;1609;6358;Adam;Ditman;apprentice;start;painter
BRGA818;2241621;22;4;1621;6358;Adam;Ditman;master;start;painter
BRGA818;2241621;22;4;1621;6358;Adam;Ditman;apprentice;former;painter
BRGA818;7101664;7;10;1664;5568;Hendrick;Lierinck;apprentice;start;goldsmith
BRGA818;7121613A;7;12;1613;6956;Joris;Vylant;master;start;goldsmith
BRGA818;7121613B;7;12;1613;6618;Willem;Van den Eynde;apprentice;start;glazier
BRGA818;1371634;13;7;1634;6618;Willem;Van den Eynde;tutor;former;glazier
BRGA818;14101625A;14;10;1625;6618;Willem;Van den Eynde;tutor;start;glazier
BRGA818;1611620;16;1;1620;6618;Willem;Van den Eynde;master;start;glazier
BRGA818;1611620;16;1;1620;6618;Willem;Van den Eynde;apprentice;former;glazier
BRGA818;811672;8;1;1672;5474;Jan Baptist;Gillis;master's son;start;glazier
BRGA818;831641;8;3;1641;2922;Roeland;Van der Schaemp;apprentice;start;glazier
BRGA818;2461655B;24;6;1655;2922;Roeland;Van der Schaemp;master;start;glazier
BRGA818;831673;8;3;1673;5448;Jacques;Triccot;apprentice;start;glazier
BRGA818;831673;8;3;1673;3258;Jan;Van den Bosch;tutor;start;glazier
BRGA818;1251672;12;5;1672;3258;Jan;Van den Bosch;master;start;glazier
BRGA818;2461654G;24;6;1654;3258;Jan;Van den Bosch;apprentice;start;glazier
BRGA818;2461654H;24;6;1654;3258;Jan;Van den Bosch;apprentice;start;glazier
BRGA818;851607A;8;5;1607;6269;Jan;Van der Vinne;tutor;start;painter
BRGA818;851607B;8;5;1607;6271;Francois;Laureys;apprentice;start;painter
BRGA818;851681;8;5;1681;5332;Thomas;Verhasselt;apprentice;start;glazier
BRGA818;861618;8;6;1618;6705;Nicolaes;Tassaert;tutor;start;painter
BRGA818;1951611B;19;5;1611;6705;Nicolaes;Tassaert;apprentice;start;painter
BRGA818;2111614;21;1;1614;6705;Nicolaes;Tassaert;master;start;painter
BRGA818;2111614;21;1;1614;6705;Nicolaes;Tassaert;apprentice;former;painter
BRGA818;871640B;8;7;1640;2875;Jacques;Loots;apprentice;start;painter
BRGA818;1571641;15;7;1641;2875;Jacques;Loots;apprentice;start;painter
BRGA818;871640B;8;7;1640;2852;Nicolaes;Schinckels;tutor;start;painter
BRGA818;931630;9;3;1630;2852;Nicolaes;Schinckels;apprentice;start;painter
BRGA818;1561644;15;6;1644;2852;Nicolaes;Schinckels;tutor;start;painter
BRGA818;2551640;25;5;1640;2852;Nicolaes;Schinckels;master;start;painter
BRGA818;871679;8;7;1679;3255;Francois;Van den Bemde;tutor;start;glazier
BRGA818;1671677;16;7;1677;3255;Francois;Van den Bemde;master;start;glazier
BRGA818;2461654F;24;6;1654;3255;Francois;Van den Bemde;apprentice;start;glazier
BRGA818;881606;8;8;1606;6236;Passchier;Luppens;apprentice;start;painter
BRGA818;2431615;24;3;1615;6236;Passchier;Luppens;tutor;start;painter
BRGA818;28101613;28;10;1613;6236;Passchier;Luppens;master;start;painter
BRGA818;8101705;8;10;1705;5894;Peter;Eyckens;non-sworn in master;start;painter
BRGA818;8121704;8;12;1704;5882;Francois;Schoevaert;master;start;painter
BRGA818;911672;9;1;1672;5473;Paulus;Van den Bossche;master's son;start;glazier
BRGA818;921623;9;2;1623;6354;Lucas;Waeykarts;master;start;painter
BRGA818;921623;9;2;1623;6354;Lucas;Waeykarts;apprentice;former;painter
BRGA818;1331608;13;3;1608;6354;Lucas;Waeykarts;apprentice;start;painter
BRGA818;921623;9;2;1623;6070;Francois;Verbelen;tutor;former;painter
BRGA818;1321603;13;2;1603;6070;Francois;Verbelen;tutor;start;painter
BRGA818;1331608;13;3;1608;6070;Francois;Verbelen;tutor;start;painter
BRGA818;1821603D;18;2;1603;6070;Francois;Verbelen;tutor;start;painter
BRGA818;941627;9;4;1627;3043;Peter;Van Gindertaelen;apprentice;start;painter
BRGA818;2261645;22;6;1645;3043;Peter;Van Gindertaelen;master;start;painter
BRGA818;951677;9;5;1677;5353;Olivier;De Coene;master;start;glazier
BRGA818;2451675;24;5;1675;5353;Olivier;De Coene;apprentice;start;glazier
BRGA818;961631;9;6;1631;6136;Angelus;De Clerck;tutor;start;painter
BRGA818;1291629;12;9;1629;6136;Angelus;De Clerck;tutor;start;painter
BRGA818;2021619A;20;2;1619;6136;Angelus;De Clerck;tutor;start;painter
BRGA818;2021619B;20;2;1619;6136;Angelus;De Clerck;master;start;painter
BRGA818;2021619B;20;2;1619;6136;Angelus;De Clerck;apprentice;former;painter
BRGA818;23101625A;23;10;1625;6136;Angelus;De Clerck;tutor;start;painter
BRGA818;961705;9;6;1705;5885;Denys;Le Moen;non-sworn in master;start;painter
BRGA818;971643A;9;7;1643;2970;Gillis;Van Waeyenbergh;master;start;glazier
BRGA818;13121634A;13;12;1634;2970;Gillis;Van Waeyenbergh;apprentice;start;glazier
BRGA818;3081650A;30;8;1650;2970;Gillis;Van Waeyenbergh;tutor;start;glazier
BRGA818;971643B;9;7;1643;2972;Peter;De Backer;master;start;painter
BRGA818;1281653D;12;8;1653;2972;Peter;De Backer;tutor;start;painter
BRGA818;2161644;21;6;1644;2972;Peter;De Backer;tutor;start;painter
BRGA818;2461658G;24;6;1658;2972;Peter;De Backer;tutor;start;painter
BRGA818;2461660K;24;6;1660;2972;Peter;De Backer;tutor;start;painter
BRGA818;981607;9;8;1607;6330;Louis;De Peuter;apprentice;start;painter
BRGA818;981607;9;8;1607;6076;Louis;Van den Pleyne;tutor;start;painter
BRGA818;13101604;13;10;1604;6076;Louis;Van den Pleyne;master;start;painter
BRGA818;1821603C;18;2;1603;6076;Louis;Van den Pleyne;apprentice;start;painter
BRGA818;991609;9;9;1609;6521;Gratiaen;De Meester;apprentice;start;glass painter
BRGA818;991615;9;9;1615;3137;Hieronymus;Fluffens;master's son;start;glazier
BRGA818;9111628;9;11;1628;3137;Hieronymus;Fluffens;tutor;start;glazier
BRGA818;1051639;10;5;1639;3137;Hieronymus;Fluffens;tutor;start;glazier
BRGA818;2911651B;29;1;1651;3137;Hieronymus;Fluffens;master;;glazier
BRGA818;991619A;9;9;1619;6099;Jan;Van Aelst;apprentice;start;glazier
BRGA818;1441632A;14;4;1632;6099;Jan;Van Aelst;master;start;glazier
BRGA818;9101615;9;10;1615;6828;Dirick;Janssens;tutor;start;glazier
BRGA818;27121613;27;12;1613;6828;Dirick;Janssens;master;start;glazier
BRGA818;27121613;27;12;1613;6828;Dirick;Janssens;apprentice;former;glazier
BRGA818;9111628;9;11;1628;6301;Jan;De Roy;apprentice;start;glazier
BRGA818;9111629;9;11;1629;6222;Francois;De Roota;apprentice;start;painter
BRGA818;9111692A;9;11;1692;5719;Jacob;Marchant;apprentice;start;painter
BRGA818;9111692B;9;11;1692;5720;Peter;De Vulder;apprentice;start;gilder
BRGA818;1011605;10;1;1605;5923;Maximiliaen;De Groete;tutor;start;painter
BRGA818;20111612;20;11;1612;5923;Maximiliaen;De Groete;tutor;start;painter
BRGA818;3111600B;31;1;1600;5923;Maximiliaen;De Groete;master's son;start;painter
BRGA818;1011614;10;1;1614;6708;Jan;Fremont;master;start;painter
BRGA818;1011614;10;1;1614;6708;Jan;Fremont;apprentice;former;painter
BRGA818;2781610;27;8;1610;6708;Jan;Fremont;apprentice;start;painter
BRGA818;1011626;10;1;1626;6439;Jacob;Van Seulper;master;start;painter
BRGA818;1011626;10;1;1626;6439;Jacob;Van Seulper;apprentice;former;painter
BRGA818;1011661;10;1;1661;5702;Gelaude;Cannaut;apprentice;start;painter
BRGA818;1021663;10;2;1663;5637;Ignatius;De Backer;apprentice;start;painter
BRGA818;1021682;10;2;1682;5523;Augustyn;De Joncker;apprentice;start;glazier
BRGA818;1031694;10;3;1694;5725;Adriaen;Baudewyns;apprentice;start;painter
BRGA818;1041694;10;4;1694;5404;Johannes Baptist;Van Diest;master;start;painter
BRGA818;2871675B;28;7;1675;5404;Johannes Baptist;Van Diest;apprentice;start;painter
BRGA818;1051638;10;5;1638;5843;Balthasar;Leshayeer;apprentice;start;painter
BRGA818;2751664;27;5;1664;5843;Balthasar;Leshayeer;non-sworn in master;start;painter
BRGA818;1061609C;10;6;1609;6442;Hans;Van Kelegem;apprentice;start;glazier
BRGA818;2781613;27;8;1613;6442;Hans;Van Kelegem;master;start;glazier
BRGA818;1071607;10;7;1607;6285;Eduaert;Brom;master;start;glazier
BRGA818;1071662;10;7;1662;5666;Gillis;Bossuyt;apprentice;start;glazier
BRGA818;1071671;10;7;1671;5767;Denys;Chounre;apprentice;start;glazier
BRGA818;1081617;10;8;1617;6723;Gerard;Van Serpenbergh;apprentice;start;painter
BRGA818;1081681;10;8;1681;5532;Jacob;De Bruyn;master's son;start;painter
BRGA818;10101607;10;10;1607;6343;Matthys;Schers;apprentice;start;painter
BRGA818;10101607;10;10;1607;6180;Michiel;De Noye;tutor;start;painter
BRGA818;12111605;12;11;1605;6180;Michiel;De Noye;master;start;painter
BRGA818;22101610A;22;10;1610;6180;Michiel;De Noye;tutor;start;painter
BRGA818;10101627;10;10;1627;6684;Jacob;Hanebal;tutor;former;painter
BRGA818;1531614A;15;3;1614;6684;Jacob;Hanebal;tutor;start;painter
BRGA818;2231611;22;3;1611;6684;Jacob;Hanebal;master's son;start;painter
BRGA818;10111665;10;11;1665;5573;Johannes;Maes;apprentice;start;glazier
BRGA818;2041683;20;4;1683;5573;Johannes;Maes;master;start;glazier
BRGA818;10111666A;10;11;1666;5554;Francois;Reydams;apprentice;start;painter
BRGA818;10111682;10;11;1682;5570;Jan;Van Gindertaelen;apprentice;start;glazier
BRGA818;10121626;10;12;1626;6384;Peter;Schuyle;master;start;painter
BRGA818;1111634;11;1;1634;6046;Jan;De Vos;tutor;start;painter
BRGA818;1611632;16;1;1632;6046;Jan;De Vos;tutor;start;painter
BRGA818;2691629;26;9;1629;6046;Jan;De Vos;tutor;start;painter
BRGA818;30101602;30;10;1602;6046;Jan;De Vos;apprentice;start;painter
BRGA818;3111625;31;1;1625;6046;Jan;De Vos;master;start;painter
BRGA818;3111625;31;1;1625;6046;Jan;De Vos;apprentice;former;painter
BRGA818;1111694;11;1;1694;5724;Philips;Reps;apprentice;start;gilder
BRGA818;1111694;11;1;1694;5724;Philips;Reps;apprentice;start;gilder
BRGA818;1131645;11;3;1645;3019;Jacob;De Peuter;apprentice;start;painter
BRGA818;2461657N;24;6;1657;3019;Jacob;De Peuter;master;start;painter
BRGA818;2461658C;24;6;1658;3019;Jacob;De Peuter;tutor;start;painter
BRGA818;1181609;11;8;1609;6483;Simon;Hardies;apprentice;start;painter
BRGA818;1191606;11;9;1606;6238;Gaspar;Boerchhet;apprentice;start;painter
BRGA818;11101640;11;10;1640;2886;Willem;Van Beyeren;master;start;painter
BRGA818;1251610;12;5;1610;2886;Willem;Van Beyeren;apprentice;start;painter
BRGA818;11101661A;11;10;1661;5690;Daniel;De Beet;master;start;painter
BRGA818;11101661B;11;10;1661;5691;Peter;Symons;master;start;goldsmith
BRGA818;11111640A;11;11;1640;2889;Willem;Lesterbos;master;start;glass painter
BRGA818;11111640A;11;11;1640;2889;Willem;Lesterbos;apprentice;former;glass painter
BRGA818;2421645;24;2;1645;2889;Willem;Lesterbos;tutor;start;glass painter
BRGA818;11111640A;11;11;1640;2891;Peter;Van der Vecken;tutor;former;glass painter
BRGA818;11111666;11;11;1666;5551;Nicolaes;Michels;apprentice;start;glazier
BRGA818;11121640;11;12;1640;2913;Jan;Van Cottem;apprentice;start;glazier
BRGA818;1211641;12;1;1641;2916;Jan;Van der Borcht;apprentice;start;painter
BRGA818;1231620;12;3;1620;6615;Francois;De Gruyter;master;start;painter
BRGA818;1231620;12;3;1620;6615;Francois;De Gruyter;apprentice;former;painter
BRGA818;1941613;19;4;1613;6615;Francois;De Gruyter;apprentice;start;painter
BRGA818;1231641A;12;3;1641;2895;Maerten;Lambillot;master;;painter
BRGA818;1561618;15;6;1618;2895;Maerten;Lambillot;master;start;painter
BRGA818;1231641A;12;3;1641;2894;Maerten;Lambillot;master's son;start;painter
BRGA818;1231641B;12;3;1641;2896;Peter Francois;Carega;master;start;painter
BRGA818;1531630;15;3;1630;2896;Peter Francois;Carega;apprentice;start;painter
BRGA818;1231641C;12;3;1641;2898;Peter;Van Gindertaelen;master;start;painter
BRGA818;1361643B;13;6;1643;2898;Peter;Van Gindertaelen;tutor;start;painter
BRGA818;2911636B;29;1;1636;2898;Peter;Van Gindertaelen;apprentice;start;painter
BRGA818;1231641D;12;3;1641;2900;Willem;Lauwers;master;start;painter
BRGA818;1311630;13;1;1630;2900;Willem;Lauwers;apprentice;start;painter
BRGA818;1571641;15;7;1641;2900;Willem;Lauwers;tutor;start;painter
BRGA818;1241663;12;4;1663;5634;Willem;Niemans;apprentice;start;glazier
BRGA818;1251669A;12;5;1669;5504;Jan Baptist;Van Geel;master's son;start;painter
BRGA818;1251669B;12;5;1669;5505;Philips;Van Dapels;master;start;painter
BRGA818;2461654L;24;6;1654;5505;Philips;Van Dapels;apprentice;start;painter
BRGA818;1271683;12;7;1683;5586;Jacob;Van Haettem;apprentice;start;painter
BRGA818;1271686;12;7;1686;5616;Nicolaes;Pletinckx;apprentice;start;gilder
BRGA818;1661694;16;6;1694;5616;Nicolaes;Pletinckx;tutor;start;gilder
